case_date,fuerte,origin,confirmer,t1_group,t1_pos_fuerte,first_related,first_related_primary,first_related_labels,t1_pos_related,t1_dist,day_offset,lottery,draw_position,source_reference,first_t1_companion,first_t1_dist,first_t1_pos,first_t1_day,first_t1_lottery,first_t1_draw_position
2026-01-25,28,43,23,12|28|44|60|81|92,2,49,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,210648,12,-1,1,1,Quiniela Real,1
2026-02-08,31,38,74,20|31|47|52|63|100,2,93,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,218888,63,3,5,2,Gana Mas,2
2026-02-08,52,38,85,20|31|47|52|63|100,4,93,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,218888,63,1,5,2,Gana Mas,2
2026-02-15,46,39,86,9|14|30|41|46|62|78|94,5,9,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO,1,-4,1,Gana Mas,1,219207,9,-4,1,1,Gana Mas,1
2026-02-17,88,31,67,3|24|88|99,3,41,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,3,219299,99,1,4,1,Loteria Nacional,2
2026-02-19,88,31,79,3|24|88|99,3,72,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,219388,24,-1,2,2,Quiniela Loteka,1
2026-02-26,16,27,25,16,1,57,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,3,Gana Mas,1,219784,,,,,,
2026-03-05,22,44,29,22|59|70|75|91,1,55,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,220011,59,1,2,1,New York 2:30,3
2026-03-05,68,47,92,4|36|68|79|84,3,79,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO,4,1,1,Gana Mas,3,220011,79,1,4,1,Gana Mas,3
2026-03-06,29,41,53,13|29|93,2,41,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,220054,93,1,3,6,Quiniela Leidsa,2
2026-03-07,29,41,42,13|29|93,2,59,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,220098,93,1,3,5,Quiniela Leidsa,2
2026-03-17,22,44,29,22|59|70|75|91,1,66,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,220545,70,2,3,3,New York 2:30,3
2026-03-23,22,44,9,22|59|70|75|91,1,62,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,220813,75,3,4,2,New York 2:30,1
2026-03-26,44,43,42,12|28|44|60|81|92,3,35,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,220947,92,3,6,1,Quiniela Real,1
2026-03-28,7,42,63,7|18|23|50|55|66|71,1,85,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,221035,71,6,7,1,Gana Mas,3
2026-04-09,77,32,23,77,1,9,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,221476,,,,,,
2026-04-09,87,33,23,2|39|82|87,4,9,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,221476,82,-1,3,1,Loteria Nacional,1
2026-04-13,77,32,28,77,1,37,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,1,221683,,,,,,
2026-04-16,16,27,25,16,1,69,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,3,221813,,,,,,
2026-04-25,28,43,23,12|28|44|60|81|92,2,58,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,222193,44,1,3,1,New York 10:30,3
2026-05-22,22,44,9,22|59|70|75|91,1,85,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,223370,70,2,3,1,Loteria Nacional,1
2026-05-22,91,44,69,22|59|70|75|91,5,11,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,2,223370,70,-2,3,1,Loteria Nacional,1
2026-05-24,82,33,65,2|39|82|87,3,97,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,223464,39,-1,2,1,Quiniela Real,3
2026-05-30,35,49,29,35|40|83,1,70,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,223723,40,1,2,1,New York 10:30,3
2026-06-06,90,46,7,37|58|74|90,4,51,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,224057,37,-3,1,1,Quiniela Loteka,1
2026-06-09,13,41,17,13|29|93,1,17,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL,,,1,Gana Mas,2,224186,93,2,3,1,New York 2:30,1
2026-06-11,9,39,44,9|14|30|41|46|62|78|94,1,25,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,224280,94,7,8,1,Loteria Nacional,1
2026-06-11,41,39,71,9|14|30|41|46|62|78|94,4,25,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,224280,94,4,8,1,Loteria Nacional,1
2026-06-11,91,44,69,22|59|70|75|91,5,25,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,224280,59,-3,2,4,Quiniela Leidsa,3
2026-06-12,84,47,94,4|36|68|79|84,5,39,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,224323,79,-1,4,4,Loteria Nacional,3
2026-06-16,8,40,80,8|19|51|56|67|72,1,54,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,224496,19,1,2,5,New York 2:30,2
2026-06-17,22,44,63,22|59|70|75|91,1,97,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,224540,91,4,5,2,Quiniela Loteka,2
2026-06-21,9,39,44,9|14|30|41|46|62|78|94,1,58,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,224723,62,5,6,1,Quiniela Real,1
2026-06-21,22,44,70,22|59|70|75|91,1,58,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,224723,59,1,2,2,Gana Mas,3
2026-06-24,79,47,88,4|36|68|79|84,4,14,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,224856,4,-3,1,3,New York 2:30,1
2026-07-06,63,38,9,20|31|47|52|63|100,5,56,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,225382,52,-1,4,1,Loteria Nacional,2
2026-07-06,90,46,9,37|58|74|90,4,56,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,225382,74,-1,3,1,Quiniela Real,2
